Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,deviation_factor,Number_of-units,cost,area,vert/hori_area_factor_z-axis,Avg_curvature_angle_z axis,vert/hori_area_factor_x-axis,Avarage curvatrure angle x axis,vert/hori_area_factor_y-axis,Avg_curvature_angle_y axis
0.257421,0.235327,0.1066,0.279659,0.208096,0.193711,0.32089,-0.019963,0.149432,0.078115,77,331,16.82026,0.129217,85.392715,None,15.530357,0.014256,15.23494
0.260894,0.246282,0.121701,0.28326,0.212201,0.19928,0.324283,-0.016258,0.15363,0.075991,68,296,16.821735,0.098527,85.348855,None,16.38,0.006058,14.2125
0.2665,0.261275,0.138952,0.289124,0.219171,0.205737,0.328931,-0.010218,0.160245,0.074944,69,343,16.841406,0.112372,84.763087,0.018791,17.122222,0.022053,15.5
0.268486,0.271346,0.15783,0.291436,0.221045,0.212594,0.332451,-0.008087,0.162912,0.075414,69,300,16.859114,0.100664,84.719205,0.002173,17.193293,0.029751,15.4
0.271374,0.283226,0.178207,0.294865,0.223949,0.22015,0.336696,-0.005132,0.166674,0.078232,73,316,16.89131,0.087672,84.66573,0.012254,17.684536,0.006035,14.905102
0.273195,0.293616,0.199414,0.297417,0.225142,0.228073,0.340784,-0.003527,0.169348,0.079728,74,333,16.927764,0.086614,84.672512,0.014579,17.658621,0.008623,14.690948
0.27523,0.304339,0.22114,0.300424,0.226386,0.23635,0.345208,-0.001918,0.172362,0.080228,67,390,16.97372,0.099313,84.23561,0.014469,18.537611,0.010693,14.679039
0.277455,0.315184,0.242849,0.303834,0.227699,0.244776,0.349867,-0.000307,0.175671,0.08205,69,354,17.019953,0.081119,83.686765,0.022585,20.179372,0.026351,14.755909
0.279761,0.325811,0.26388,0.307464,0.229042,0.253058,0.354565,0.001265,0.17912,0.084782,76,319,17.093006,0.073614,83.5875,0.021434,20.105911,0.019808,15.339901
0.281967,0.335758,0.28343,0.310996,0.230319,0.260822,0.359005,0.002709,0.182449,0.088006,80,404,17.157336,0.066614,84.241011,0.035142,19.460656,None,15.191623
0.283828,0.344461,0.300597,0.313997,0.231382,0.267626,0.362805,0.003898,0.18531,0.087129,89,381,17.220032,0.060575,83.169643,0.019852,21.423913,0.028346,15.346552
0.285042,0.351284,0.314477,0.315951,0.232016,0.273013,0.365529,0.004651,0.187281,0.086858,86,353,17.272677,0.040928,84.01875,0.001367,19.25468,0.041397,15.159799
0.285472,0.355928,0.324487,0.316544,0.23218,0.276674,0.366888,0.00493,0.188137,0.087833,89,352,17.314349,0.073021,83.964706,0.00611,19.378899,0.017398,15.071889
-0.503745,-0.58708,-0.495014,0.297039,-0.084861,-0.216113,0.4851,0.084075,-0.4349,0.100769,154,512,22.146391,0.008055,69.711036,0.00533,33.363851,0.002539,34.742424
-0.497416,-0.582135,-0.492619,0.285953,-0.089281,-0.214583,0.474207,0.079794,-0.428429,0.10014,157,775,22.002811,0.009124,69.469706,0.001504,34.757863,0.005348,33.909677
-0.45265,-0.545361,-0.491085,0.271599,-0.087088,-0.199456,0.443098,0.06375,-0.385483,0.098044,146,654,21.384631,0.009583,71.352321,0.00235,33.74364,0.006824,31.507979
-0.370631,-0.477311,-0.494111,0.26981,-0.070215,-0.170005,0.403417,0.039537,-0.308105,0.102556,130,659,20.488622,0.009784,73.05222,0.006584,30.846835,0.010838,31.775899
-0.340517,-0.452839,-0.491336,0.252506,-0.072577,-0.160382,0.376717,0.026785,-0.279184,0.09658,119,640,20.103734,0.009696,73.254279,0.011851,29.047059,0.007593,32.829197
-0.311248,-0.429733,-0.483927,0.234917,-0.076293,-0.148535,0.351463,0.011127,-0.253084,0.097164,110,443,19.729803,0.009966,74.411364,0.004451,27.646096,0.018421,31.93073
-0.279604,-0.407913,-0.453101,0.205941,-0.09047,-0.124913,0.322605,-0.021745,-0.233298,0.101245,106,401,19.243245,0.011529,76.100294,0.009576,26.002346,0.03202,29.993824
-0.212706,-0.380301,-0.40717,0.189662,-0.066656,-0.107583,0.330259,-0.016498,-0.201869,0.113352,98,620,18.398651,0.010703,77.244043,0.016941,24.554348,0.010536,29.309677
-0.174745,-0.358942,-0.385237,0.195093,-0.056355,-0.088861,0.331385,-0.023812,-0.180244,0.116265,96,389,18.132943,0.021065,79.123048,0.003042,22.99927,0.007911,26.430882
-0.131544,-0.332511,-0.372602,0.229626,-0.033711,-0.067706,0.346225,-0.022492,-0.153321,0.091159,94,400,18.026695,0.017056,79.481467,0.029378,22.603846,0.010676,26.217692
-0.097003,-0.310521,-0.363679,0.251508,-0.017259,-0.051679,0.353567,-0.023315,-0.130313,0.089965,107,384,17.945803,0.015821,79.773061,0.000918,21.672581,0.001763,25.454032
-0.066632,-0.290719,-0.35677,0.26876,-0.003141,-0.038022,0.358349,-0.024726,-0.109302,0.092815,100,383,17.894316,0.01707,81.105439,None,20.8,0.000898,23.444628
-0.042708,-0.27416,-0.35225,0.277609,0.006877,-0.028092,0.35851,-0.027134,-0.091398,0.092947,94,375,17.834997,0.029453,81.108969,0.004726,20.085652,0.014959,23.48326
-0.02217,-0.258713,-0.348312,0.282891,0.015228,-0.019821,0.356929,-0.029651,-0.075008,0.092368,85,349,17.782293,0.037867,81.016901,0.012783,20.404054,0.020211,23.071233
-0.000315,-0.236918,-0.336141,0.289024,0.02528,-0.008502,0.35676,-0.030922,-0.056197,0.091488,89,341,17.708111,0.036572,81.391121,0.00847,19.447297,0.016283,22.540359
0.039373,-0.172812,-0.269957,0.307324,0.048843,0.026588,0.368127,-0.025562,-0.018375,0.087791,87,330,17.513995,0.033247,82.38232,0.004639,19.330851,0.009015,20.530645
0.079813,-0.103165,-0.1948,0.328019,0.073994,0.064981,0.382157,-0.01868,0.020786,0.084555,84,328,17.37912,0.062049,83.073481,0.00141,18.084375,0.00398,19.474869
0.094169,-0.08922,-0.190153,0.332229,0.081134,0.071375,0.381402,-0.019559,0.033736,0.081704,84,355,17.355834,0.085527,83.086592,0.016148,18.464362,0.009329,19.321579
0.107605,-0.075192,-0.184959,0.336155,0.088188,0.077612,0.380655,-0.020253,0.045845,0.079513,78,322,17.333316,0.07805,83.118857,0.006714,18.199459,0.017365,19.264865
0.124697,-0.047239,-0.165443,0.357159,0.116244,0.093131,0.398007,-0.020336,0.063191,0.076428,78,434,17.295321,0.049026,82.285027,0.006703,20.893846,0.020844,19.141237
0.149275,-0.017725,-0.139796,0.359407,0.131654,0.112431,0.386497,-0.031502,0.089183,0.088995,87,316,17.234624,0.039831,83.035714,0.001113,21.315517,0.034893,18.005263
0.16043,-0.003707,-0.131948,0.363043,0.138473,0.118816,0.386207,-0.03192,0.099505,0.087059,86,324,17.235596,0.039138,82.794944,0.01903,22.01044,None,18.009783
0.168374,0.011485,-0.119111,0.360459,0.142651,0.124793,0.382283,-0.032834,0.105401,0.085148,84,350,17.204016,0.038967,82.891011,None,21.555978,0.001998,18.093443
0.178062,0.039676,-0.099889,0.358966,0.15564,0.130281,0.378924,-0.025567,0.112523,0.079237,86,329,17.118944,0.070827,82.683333,0.007496,21.69,0.01282,18.347368
0.190272,0.08505,-0.071649,0.358626,0.179892,0.135628,0.376143,-0.008332,0.121342,0.072398,86,328,17.009111,0.059975,83.454037,0.004155,21.088024,0.025452,17.203636
0.261344,0.207741,0.037073,0.315046,0.21019,0.18154,0.331264,-0.02026,0.16579,0.073184,82,325,16.879135,0.145723,84.387931,0.007573,17.726702,0.029392,17.268449
0.269863,0.241091,0.079415,0.296771,0.214457,0.194339,0.319081,-0.023345,0.166749,0.085537,74,353,16.847517,0.109801,85.063473,0.044576,16.825,0.032669,15.985
0.276302,0.25578,0.09439,0.302745,0.221997,0.200082,0.323496,-0.017065,0.173938,0.081263,76,306,16.851855,0.096524,84.738971,0.004599,17.46,0.013262,15.482432
0.277942,0.264773,0.111853,0.304633,0.223954,0.206006,0.327125,-0.014473,0.175969,0.080811,73,303,16.861028,0.13336,85.032237,0.015095,16.305882,0.004514,15.436047
0.280329,0.27582,0.131796,0.30741,0.226936,0.212786,0.331606,-0.01089,0.178863,0.078772,67,362,16.863784,0.121218,85.345223,0.015798,15.629651,0.011771,15.742197
0.281098,0.285103,0.153804,0.308717,0.227634,0.220175,0.335955,-0.008924,0.180016,0.07963,76,323,16.88651,0.126048,84.55814,0.013935,17.52381,0.013022,15.552381
0.282735,0.296206,0.177636,0.311162,0.229253,0.228399,0.341128,-0.006208,0.182245,0.081466,78,319,16.921396,0.081158,84.443878,0.022385,17.909135,0.013091,15.803318
0.284413,0.307638,0.202791,0.313961,0.230614,0.237278,0.346751,-0.003696,0.184656,0.078291,80,367,16.969991,0.094037,84.317972,0.018141,18.639076,0.0165,14.994915
0.286499,0.31978,0.22884,0.317521,0.232189,0.246731,0.352912,-0.001072,0.187674,0.080719,82,316,17.023633,0.087744,83.717561,0.021419,20.840367,0.009877,14.548661
0.288888,0.332271,0.255159,0.321713,0.23388,0.256529,0.359449,0.001554,0.191178,0.084879,79,339,17.110231,0.068739,84.586082,0.020258,18.454455,0.00672,15.334951
0.291618,0.34497,0.281006,0.326493,0.235841,0.266372,0.366194,0.004275,0.195179,0.084863,83,343,17.198586,0.068781,84.154327,0.029113,19.223832,0.004692,15.80905
0.294333,0.357061,0.305252,0.331317,0.237781,0.27574,0.37268,0.006836,0.199207,0.0851,90,674,17.288436,0.054713,83.373061,0.022837,20.197266,0.038824,16.260474
0.296655,0.367651,0.326517,0.335516,0.239433,0.283971,0.378307,0.009,0.202726,0.085157,82,370,17.379434,0.058449,83.752427,0.018032,19.928571,0.035185,15.543925
0.298238,0.375911,0.343409,0.33841,0.240595,0.290381,0.382446,0.010581,0.205217,0.08405,79,388,17.45878,0.055661,83.619283,0.018895,19.819149,0.006721,15.808368
0.298682,0.380996,0.354771,0.339275,0.240959,0.294374,0.384494,0.011318,0.206101,0.082421,92,326,17.508442,0.05606,82.479399,0.015824,21.523482,0.03379,16.047521
-0.534514,-0.611601,-0.506706,0.355935,-0.061299,-0.22306,0.541602,0.106389,-0.467377,0.099871,166,533,22.943593,0.003676,67.828652,0.004349,37.115849,0.004367,34.309972
-0.519454,-0.599985,-0.501007,0.331711,-0.070983,-0.219169,0.517409,0.096848,-0.452233,0.098895,155,513,22.591372,0.005908,68.922176,0.001186,36.212205,0.005682,33.3425
-0.455421,-0.547894,-0.496192,0.303404,-0.072317,-0.197891,0.467589,0.072428,-0.390682,0.100521,144,498,21.621609,0.008122,70.09182,0.001065,35.759008,0.008243,31.727621
-0.382678,-0.48819,-0.494659,0.286179,-0.065777,-0.172764,0.421276,0.047668,-0.321578,0.100381,137,757,20.716173,0.014025,71.839096,0.006391,32.585603,0.00341,31.894186
-0.339541,-0.455501,-0.489642,0.284205,-0.060643,-0.156366,0.400449,0.036707,-0.284343,0.099561,138,572,20.292035,0.013413,73.30274,0.003405,29.303837,0.001435,32.258427
-0.30054,-0.425736,-0.485781,0.283633,-0.055101,-0.141543,0.382447,0.026867,-0.250596,0.095485,124,452,19.949123,0.014218,73.743038,0.005902,28.378195,0.004934,32.108229
-0.259408,-0.3954,-0.481882,0.297654,-0.043264,-0.124319,0.3745,0.020655,-0.217283,0.097227,112,630,19.687338,0.009435,74.511735,0.006008,27.281679,0.00273,32.021772
-0.221468,-0.367059,-0.478867,0.309773,-0.032173,-0.108621,0.366638,0.014367,-0.18615,0.098417,110,413,19.458873,0.017836,75.718681,0.001423,26.490566,0.007981,30.282927
-0.134176,-0.33193,-0.425398,0.313003,0.011313,-0.087315,0.395017,0.033651,-0.146314,0.103191,103,407,18.548117,0.016944,78.519328,0.017286,24.255,0.007957,27.119008
-0.101203,-0.31158,-0.402759,0.308942,0.013748,-0.06758,0.387333,0.017842,-0.126525,0.104065,100,431,18.272285,0.023854,78.93399,0.003778,24.708696,0.004801,25.230435
-0.076488,-0.295603,-0.382057,0.299326,0.010992,-0.050185,0.376124,-0.000807,-0.111721,0.093186,98,369,18.071416,0.015914,80.122613,0.010649,22.352239,0.007519,24.4665
-0.054748,-0.280893,-0.369205,0.294227,0.011803,-0.037309,0.367837,-0.013365,-0.097035,0.092828,96,368,17.946637,0.0158,80.06625,0.014674,21.042678,0.003453,25.752697
-0.036273,-0.267957,-0.35642,0.287401,0.011167,-0.025407,0.359232,-0.026299,-0.0846,0.09276,98,360,17.859218,0.025948,81.227848,0.002325,20.367635,0.005394,23.254357
-0.017007,-0.252343,-0.352973,0.289481,0.018175,-0.017856,0.355245,-0.029749,-0.06815,0.090785,92,585,17.778642,0.050929,80.352632,0.022419,19.901674,0.020767,24.060996
0.007061,-0.225329,-0.335476,0.296169,0.029511,-0.003903,0.355258,-0.030976,-0.046576,0.090405,92,357,17.680698,0.057636,80.653521,0.003958,18.438053,0.008375,23.915419
0.055822,-0.141871,-0.245283,0.320347,0.059377,0.042351,0.371692,-0.023266,0.000449,0.086671,95,344,17.468306,0.035369,82.362431,0.008281,18.904865,0.000617,21.029032
0.085842,-0.0956,-0.200887,0.33401,0.076934,0.067309,0.378877,-0.020337,0.029124,0.083443,84,374,17.384133,0.052749,82.640854,0.001032,18.601744,0.023644,20.10355
0.101089,-0.080727,-0.196875,0.338846,0.084464,0.074129,0.377755,-0.021715,0.04315,0.080985,81,332,17.360459,0.052145,82.643226,0.023478,19.805732,None,19.617791
0.11569,-0.066104,-0.193042,0.344016,0.091981,0.080753,0.376916,-0.022859,0.056761,0.079877,86,372,17.343692,0.081515,82.563158,0.015344,19.624528,0.008418,19.855901
0.135373,-0.044459,-0.194879,0.359108,0.109037,0.085481,0.380799,-0.014581,0.077453,0.078008,75,399,17.321517,0.071911,82.848649,0.02167,19.717647,0.013579,19.302632
0.161694,-0.005219,-0.178482,0.393238,0.15,0.102758,0.403095,-0.007996,0.106831,0.082347,84,346,17.288947,0.050805,82.178182,0.005428,21.340588,0.049157,20.058683
0.19297,0.033467,-0.161254,0.408393,0.177373,0.118772,0.397986,-0.006014,0.141791,0.084938,84,341,17.274448,0.057021,82.613793,None,22.221127,0.007771,17.837915
0.211634,0.055743,-0.159098,0.423142,0.193978,0.124483,0.40199,0.002078,0.161906,0.081377,81,339,17.288463,0.040306,82.619118,0.024801,22.81866,0.036972,18.421739
0.22648,0.074561,-0.153188,0.432382,0.205438,0.130382,0.403601,0.007233,0.177372,0.08051,83,317,17.287922,0.040817,82.754545,0.00315,22.32,0.015871,18.101471
0.235136,0.090751,-0.139084,0.432743,0.210873,0.136967,0.402002,0.00832,0.184835,0.080134,91,305,17.265355,0.038157,82.941624,0.009664,22.180788,0.006988,17.765025
0.321361,0.185461,-0.074882,0.427545,0.241634,0.181117,0.377037,-0.002597,0.255592,0.080988,100,510,17.266666,0.049952,82.325806,0.03291,22.42381,0.003644,20.005181
0.337422,0.22715,-0.021477,0.404064,0.245357,0.199845,0.360342,-0.010204,0.261243,0.077162,86,365,17.207926,0.087241,82.997326,0.025579,20.325381,0.019939,19.24898
0.329246,0.246172,0.016936,0.386441,0.244554,0.206248,0.354661,-0.0095,0.248166,0.077518,86,358,17.116571,0.088267,83.285393,0.002171,20.321053,0.004169,18.2
0.313054,0.263836,0.064252,0.359175,0.238764,0.212358,0.345627,-0.011497,0.225157,0.078788,86,468,17.021565,0.092992,84.365,0.005733,17.729082,0.013513,17.192308
0.303706,0.27952,0.103756,0.343313,0.236252,0.21935,0.34254,-0.010968,0.211704,0.077561,78,320,16.971144,0.075093,84.960963,0.005191,16.570588,0.016974,16.271642
0.292665,0.296263,0.147378,0.32488,0.232766,0.226899,0.338594,-0.011044,0.195948,0.075191,82,347,16.92307,0.093359,84.443258,0.030107,18.412105,0.013642,15.685052
0.293652,0.307842,0.175384,0.326916,0.234055,0.235975,0.345067,-0.007717,0.197287,0.075145,65,306,16.959131,0.075046,84.352747,0.021202,18.660938,0.023382,15.579793
0.295109,0.320522,0.205217,0.329868,0.235565,0.245987,0.352325,-0.00423,0.199344,0.077251,78,315,17.020421,0.09071,84.177876,0.006926,19.301653,0.028498,15.450628
0.297311,0.334532,0.236478,0.334084,0.237598,0.256894,0.360434,-0.000419,0.202465,0.079034,84,380,17.100742,0.074239,83.992857,0.006534,19.512268,0.014395,15.403333
0.30013,0.349479,0.26856,0.339437,0.240006,0.268494,0.369234,0.003555,0.206522,0.080508,86,343,17.19977,0.067111,83.329646,0.014006,21.138362,0.041385,15.746087
0.303402,0.364865,0.300552,0.345675,0.242681,0.28042,0.378434,0.007568,0.211307,0.081998,88,335,17.328021,0.061251,84.194262,0.014485,18.304669,0.005454,16.099615
0.306879,0.379973,0.331084,0.352325,0.245504,0.292065,0.387532,0.011481,0.216462,0.083036,85,419,17.46121,0.040638,83.656388,0.017827,19.968511,0.012888,15.848319
0.321816,0.389286,0.345049,0.378837,0.252917,0.304782,0.406622,0.018651,0.238246,0.081607,87,340,17.672659,0.053731,81.99854,0.016391,21.550345,0.039778,17.558007
0.333835,0.396553,0.356083,0.400337,0.258886,0.315023,0.422038,0.024412,0.255959,0.085982,92,345,17.855628,0.075492,81.164423,0.01161,22.902417,0.026434,17.918182
0.349253,0.397715,0.354115,0.42762,0.265771,0.322994,0.439148,0.030522,0.278672,0.091091,89,375,18.040374,0.084321,81.150915,0.00534,23.500573,0.010162,17.296552
-0.528878,-0.611477,-0.504885,0.396196,-0.044937,-0.216409,0.569108,0.117624,-0.470171,0.100824,170,552,23.237851,0.005376,66.82321,0.003601,39.017507,0.003597,33.885298
-0.527101,-0.610255,-0.504243,0.395238,-0.045301,-0.215752,0.567667,0.117061,-0.468691,0.100765,162,620,23.210748,0.005381,66.953529,0.004745,39.01518,0.002668,33.635411
-0.420419,-0.526066,-0.497186,0.385613,-0.032001,-0.176409,0.512858,0.08731,-0.371779,0.10319,163,501,21.865425,0.003773,69.316473,0.001361,36.252239,0.004189,32.724541
-0.363578,-0.4824,-0.489313,0.371861,-0.030421,-0.155736,0.477482,0.070006,-0.321072,0.09946,154,580,21.157385,0.006209,71.026744,0.009124,33.338447,0.00162,32.806731
-0.315205,-0.44499,-0.483476,0.36159,-0.028027,-0.13815,0.448221,0.055304,-0.277866,0.098412,135,476,20.609217,0.009617,72.783621,0.003643,30.544231,None,32.356051
-0.271643,-0.411441,-0.478957,0.3579,-0.023195,-0.121846,0.425905,0.043375,-0.239603,0.099515,137,703,20.189333,0.009731,73.720046,0.007131,28.806122,0.010511,32.595918
-0.232508,-0.381134,-0.475729,0.356628,-0.017501,-0.107149,0.407334,0.032948,-0.205229,0.098262,132,768,19.850835,0.008939,74.206753,0.005076,28.390698,0.001237,31.981234
-0.196868,-0.353326,-0.473464,0.357094,-0.011226,-0.093626,0.391569,0.023457,-0.17388,0.097235,128,496,19.566062,0.007452,75.476471,0.005749,27.2325,0.002824,30.675
-0.163022,-0.326979,-0.471959,0.360657,-0.003406,-0.080695,0.379148,0.015339,-0.144384,0.100063,115,406,19.328418,0.018956,75.419436,0.0079,26.427778,0.017614,30.981734
-0.093878,-0.300842,-0.443577,0.352806,0.040573,-0.079657,0.402633,0.048502,-0.10869,0.104057,110,395,18.5704,0.017265,78.42439,0.00926,24.459036,0.006753,26.928571
-0.063156,-0.280624,-0.439685,0.354753,0.05293,-0.071508,0.3991,0.048263,-0.084854,0.105074,110,546,18.368515,0.023494,78.112832,0.019543,24.818777,0.010397,27.840789
-0.03903,-0.263697,-0.430534,0.349719,0.056389,-0.060269,0.390053,0.038141,-0.066685,0.108299,115,407,18.186692,0.013768,79.224107,0.019212,24.014732,0.016486,26.136161
-0.017403,-0.248439,-0.420443,0.344356,0.058428,-0.048764,0.381369,0.026657,-0.050857,0.09201,100,368,18.041647,0.014527,79.8084,0.004685,21.984706,0.005554,25.674803
0.003644,-0.230866,-0.406956,0.340444,0.061045,-0.035825,0.373894,0.015533,-0.034798,0.091246,96,430,17.904499,0.021622,80.639224,0.017749,21.301277,0.007431,24.246383
0.035599,-0.190258,-0.375804,0.351337,0.077388,-0.01451,0.376344,0.015453,-0.005325,0.091145,94,363,17.745423,0.017425,81.470833,0.000631,19.025676,0.00775,23.50181
0.089762,-0.094443,-0.262426,0.373758,0.106921,0.042557,0.393318,0.018641,0.045602,0.083582,89,393,17.45809,0.01237,82.267241,0.001071,19.296,0.005628,22.150286
0.117202,-0.058349,-0.238946,0.387434,0.123978,0.059541,0.397635,0.021916,0.072292,0.082779,88,357,17.401521,0.026569,82.95,0.005824,19.856604,0.02927,20.238608
0.13482,-0.041161,-0.23507,0.393198,0.132477,0.067556,0.395856,0.019559,0.08868,0.083303,82,307,17.370512,0.041912,82.482353,0.012264,20.173404,0.021576,21.051337
0.153736,-0.021943,-0.233755,0.402799,0.144175,0.074717,0.395866,0.020486,0.107328,0.084551,91,349,17.353118,0.046673,82.422581,0.004641,20.350532,0.020279,20.752381
0.169876,-0.005501,-0.230196,0.408933,0.152274,0.082395,0.394409,0.018207,0.122717,0.083853,85,336,17.339911,0.029632,82.295604,0.015052,20.825,0.006544,21.0375
0.188197,0.016419,-0.227005,0.42491,0.169474,0.090958,0.401354,0.020652,0.141555,0.084386,91,349,17.343782,0.034566,82.285714,0.012075,20.564767,0.022745,20.915625
0.216801,0.05896,-0.204237,0.454978,0.208621,0.112245,0.41754,0.020843,0.173258,0.083384,96,343,17.373374,0.064271,81.964574,0.000637,22.059494,0.0183,19.746383
0.233787,0.079472,-0.181376,0.448937,0.21317,0.127392,0.402384,0.008272,0.190199,0.082278,94,339,17.349071,0.041154,82.214151,0.01643,23.181193,0.005088,18.79726
0.244943,0.093784,-0.172758,0.452272,0.218494,0.134386,0.401091,0.007205,0.200853,0.08247,89,363,17.351002,0.052967,82.170874,None,22.806912,0.011305,18.824651
0.254746,0.106931,-0.162549,0.455293,0.222998,0.141117,0.400641,0.007152,0.210297,0.082364,92,365,17.348097,0.053172,82.192718,None,22.910599,0.002182,18.758333
0.343607,0.191171,-0.111485,0.458954,0.250768,0.185071,0.379757,-0.006694,0.286656,0.083795,94,360,17.429479,0.052183,81.855,0.023855,22.482609,0.006656,21.015865
0.372296,0.22584,-0.079298,0.45874,0.260521,0.203755,0.374661,-0.009563,0.310716,0.085556,94,392,17.471825,0.052907,82.126957,0.017096,21.676271,0.006152,21.351464
0.373066,0.237994,-0.053007,0.455443,0.26135,0.211459,0.376773,-0.007808,0.310027,0.084482,93,388,17.442601,0.034315,82.752632,0.020578,20.628287,0.009397,20.635714
0.369557,0.248849,-0.022327,0.450141,0.26072,0.218802,0.379888,-0.005267,0.30499,0.083788,89,674,17.396328,0.031604,82.702703,0.005166,21.189474,0.013404,19.630263
